web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
07.05.2002,A,Wahlrecht auf kommunaler Ebene für MigrantInnen aller Staatsangehörigkeiten,650/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00650/index.shtml,XXI,XXI_650A
07.05.2002,A,"Bundes-Verfassungsgesetz, Nationalrats-Wahlordnung 1992 u.a., Änderung",457/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00457/index.shtml,XXI,XXI_457A
07.05.2002,A,"Bundes-Verfassungsgesetz, Geschäftsordnung des Nationalrates, Änderung",141/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00141/index.shtml,XXI,XXI_141A
07.05.2002,A,"Wählerevidenzgesetz, Bundes-Verfassungsgesetz u.a., Änderung",116/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00116/index.shtml,XXI,XXI_116A
03.05.2002,RV,Dienstrechts-Novelle 2002,1066 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01066/index.shtml,XXI,XXI_1066dB
03.05.2002,RV,Veräußerung von unbeweglichem Bundesvermögen,1034 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01034/index.shtml,XXI,XXI_1034dB
03.05.2002,RV,"Führerscheingesetz, Änderung  (5. FSG-Novelle)",1033 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01033/index.shtml,XXI,XXI_1033dB
03.05.2002,RV,"Kraftfahrgesetz, 3. und 4. Kraftfahrgesetz-Novelle u.a., Änderung (21. KFG-Novelle)",1032 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01032/index.shtml,XXI,XXI_1032dB
03.05.2002,RV,Abgabenänderungsgesetz 2002,1031 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01031/index.shtml,XXI,XXI_1031dB
03.05.2002,RV,GGBG - Novelle 2001,979 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00979/index.shtml,XXI,XXI_979dB
03.05.2002,RV,"Maß- und Eichgesetz, Akkreditierungsgesetz, Änderung",786 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_00786/index.shtml,XXI,XXI_786dB
03.05.2002,A,"Allgemeines Sozialversicherungsgesetz, Änderung",649/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00649/index.shtml,XXI,XXI_649A
03.05.2002,A,Marchfeldschlösser-Gesetz,628/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00628/index.shtml,XXI,XXI_628A
23.04.2002,A,TSE-Gesetz,337/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00337/index.shtml,XXI,XXI_337A
23.04.2002,A,"Bundeshebammengesetz, Änderung (zurückgezogen)",252/A und Zu 252/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00252/index.shtml,XXI,XXI_252AundZu252A
18.04.2002,A,"Bundes-Verfassungsgesetz, Änderung",672/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00672/index.shtml,XXI,XXI_672A
18.04.2002,A,"Einkommensteuergesetz, Änderung",669/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00669/index.shtml,XXI,XXI_669A
